,depth,temp,salinity
124,62.0,3.695065890928496,34.41008039246544
125,62.5,3.715035372044731,34.415475686613114
126,63.0,3.7350182004177594,34.42087463446905
127,63.5,3.755910296753875,34.426604374679435
128,64.0,3.7768112819309767,34.43233734865672
129,64.5,3.798802125495209,34.43842664463307
130,65.0,3.820804174350145,34.444519604105174
131,65.5,3.8439642612703557,34.45107586579652
132,66.0,3.8671368405532514,34.45763712537137
133,66.5,3.8913866873298275,34.464643484091
134,67.0,3.9156487009109884,34.47165486982049
135,67.5,3.9388102315388434,34.47865087184278
136,68.0,3.961958775086884,34.48564669231802
137,68.5,3.983369265566192,34.4924443271586
138,69.0,4.004758362552721,34.499239522555285
139,69.5,4.030920721407366,34.50821206455731
140,70.0,4.057144259263385,34.51721251365823
