,Latitude,Longitude,Date,Time,Depth,SA,CT
52,78.257,15.5266,2011-12-14 12:05:34,20111214,52.43567679795804,34.54910475432432,1.2826716436218875
53,78.257,15.5266,2011-12-14 12:05:34,20111214,53.424899595550805,34.544083845905966,1.286653223057245
54,78.257,15.5266,2011-12-14 12:05:34,20111214,54.414117596051156,34.55413452772788,1.290540517649498
55,78.257,15.5266,2011-12-14 12:05:34,20111214,55.40333079960716,34.55413748300939,1.3194676731986583
56,78.257,15.5266,2011-12-14 12:05:34,20111214,56.39253920636687,34.54911657373168,1.310460934904538
57,78.257,15.5266,2011-12-14 12:05:34,20111214,57.38174281647838,34.539071798605754,1.3179707595259553
58,78.257,15.5266,2011-12-14 12:05:34,20111214,58.37094163008973,34.53405088717968,1.3347405253865898
59,78.257,15.5266,2011-12-14 12:05:34,20111214,59.36013564734899,34.53907770659074,1.350347461620382
60,78.257,15.5266,2011-12-14 12:05:34,20111214,60.34932486840421,34.54410452686114,1.3587606282231353
61,78.257,15.5266,2011-12-14 12:05:34,20111214,61.338509293403426,34.54410748128331,1.3642083832574228
62,78.257,15.5266,2011-12-14 12:05:34,20111214,62.32768892249471,34.55084241766939,1.3771057948877439
63,78.257,15.5266,2011-12-14 12:05:34,20111214,63.31686375582609,34.57094084293499,1.4505560629430614
64,78.257,15.5266,2011-12-14 12:05:34,20111214,64.3060337935456,34.58430728852254,1.4871832546049113
65,78.257,15.5266,2011-12-14 12:05:34,20111214,65.29519903580126,34.58431024638208,1.503617898946354
66,78.257,15.5266,2011-12-14 12:05:34,20111214,66.28435948274112,34.591045188508566,1.5158120933820851
67,78.257,15.5266,2011-12-14 12:05:34,20111214,67.27351513451319,34.58431616210117,1.5125115538684424
68,78.257,15.5266,2011-12-14 12:05:34,20111214,68.26266599126551,34.59436685939125,1.506902449553057
69,78.257,15.5266,2011-12-14 12:05:34,20111214,69.25181205314604,34.576786272602824,1.4961815499312903
70,78.2573,15.5433,2012-01-17 12:03:05,20120117,0.9894772445602352,34.33050153487707,-1.349615673995183
71,78.2573,15.5433,2012-01-17 12:03:05,20120117,1.9789496841741245,34.33251610938826,-1.341442275280895
72,78.2573,15.5433,2012-01-17 12:03:05,20120117,2.9684173189899656,34.335736406106726,-1.3320718674401848
73,78.2573,15.5433,2012-01-17 12:03:05,20120117,3.957880149156051,34.33755002834225,-1.329497858644039
74,78.2573,15.5433,2012-01-17 12:03:05,20120117,4.947338174820672,34.33815792913734,-1.3299209053058505
75,78.2573,15.5433,2012-01-17 12:03:05,20120117,5.9367913961321115,34.33856487641801,-1.3305434979152266
76,78.2573,15.5433,2012-01-17 12:03:05,20120117,6.9262398132386505,34.33867039323533,-1.3304655429480075
77,78.2573,15.5433,2012-01-17 12:03:05,20120117,7.915683426288569,34.33877591008216,-1.3305875786064103
78,78.2573,15.5433,2012-01-17 12:03:05,20120117,8.905122235430138,34.33878095006854,-1.3307094118279357
79,78.2573,15.5433,2012-01-17 12:03:05,20120117,9.894556240811623,34.33908742076897,-1.3315318027246204
80,78.2573,15.5433,2012-01-17 12:03:05,20120117,10.883985442581292,34.33958213738109,-1.3317547250989885
81,78.2573,15.5433,2012-01-17 12:03:05,20120117,11.873409840887403,34.34027780748848,-1.3318781275822595
82,78.2573,15.5433,2012-01-17 12:03:05,20120117,12.86282943587821,34.341174430956485,-1.3319020144448068
83,78.2573,15.5433,2012-01-17 12:03:05,20120117,13.852244227701963,34.34176962357584,-1.3319252596765394
84,78.2573,15.5433,2012-01-17 12:03:05,20120117,14.841654216506917,34.342364815925976,-1.330748799748978
85,78.2573,15.5433,2012-01-17 12:03:05,20120117,15.831059402441312,34.34406525247757,-1.3276752884231964
86,78.2573,15.5433,2012-01-17 12:03:05,20120117,16.820459785653387,34.34435901379954,-1.3267982007698957
87,78.2573,15.5433,2012-01-17 12:03:05,20120117,17.80985536629137,34.34485372843728,-1.3264214692197296
88,78.2573,15.5433,2012-01-17 12:03:05,20120117,18.799246144503492,34.344745582634125,-1.327243103947381
89,78.2573,15.5433,2012-01-17 12:03:05,20120117,19.788632120437992,34.3449388669168,-1.3262659132282033
90,78.2573,15.5433,2012-01-17 12:03:05,20120117,20.77801329424308,34.346352519694214,-1.324691659019797
91,78.2573,15.5433,2012-01-17 12:03:05,20120117,21.767389666066975,34.34676140583177,-1.3246147712166778
92,78.2573,15.5433,2012-01-17 12:03:05,20120117,22.75676123605789,34.347572199098956,-1.3232392074080097
93,78.2573,15.5433,2012-01-17 12:03:05,20120117,23.74612800436405,34.3475791785969,-1.3231614790855546
94,78.2573,15.5433,2012-01-17 12:03:05,20120117,24.73548997113364,34.34859092591889,-1.3209867171959064
95,78.2573,15.5433,2012-01-17 12:03:05,20120117,25.724847136514867,34.35040648807181,-1.3160147915458527
96,78.2573,15.5433,2012-01-17 12:03:05,20120117,26.714199500655923,34.35001156084847,-1.3156363951104935
97,78.2643,15.5467,2012-01-17 15:17:56,20120117,1.9789491739707281,34.33804226183243,-1.2744611114747133
98,78.2643,15.5467,2012-01-17 15:17:56,20120117,2.9684165536868146,34.32669341809929,-1.111173833895168
99,78.2643,15.5467,2012-01-17 15:17:56,20120117,3.9578791287544415,34.336243748756495,-1.2596032934919672
100,78.2643,15.5467,2012-01-17 15:17:56,20120117,4.9473368993219,34.33835879674156,-1.306024451684895
101,78.2643,15.5467,2012-01-17 15:17:56,20120117,5.936789865537471,34.33816287790058,-1.3255433086268695
102,78.2643,15.5467,2012-01-17 15:17:56,20120117,6.926238027549439,34.33716314411942,-1.3276626447843431
103,78.2643,15.5467,2012-01-17 15:17:56,20120117,7.9156813855060815,34.336866748167836,-1.3281837576870843
104,78.2643,15.5467,2012-01-17 15:17:56,20120117,8.905119939555668,34.33636939834862,-1.3304041611510888
105,78.2643,15.5467,2012-01-17 15:17:56,20120117,9.894553689846468,34.33607300219078,-1.3324250214402045
106,78.2643,15.5467,2012-01-17 15:17:56,20120117,10.88398263652675,34.336266265478365,-1.330547647217735
107,78.2643,15.5467,2012-01-17 15:17:56,20120117,11.873406779744766,34.33676095925397,-1.3271712817246732
108,78.2643,15.5467,2012-01-17 15:17:56,20120117,12.862826119648773,34.33735612964136,-1.3246950473758083
109,78.2643,15.5467,2012-01-17 15:17:56,20120117,13.852240656387025,34.33704700842968,-1.326316016106255
110,78.2643,15.5467,2012-01-17 15:17:56,20120117,14.84165039010777,34.33673788735301,-1.3272371288754872
111,78.2643,15.5467,2012-01-17 15:17:56,20120117,15.831055320959253,34.33693115025802,-1.3265597227553718
112,78.2643,15.5467,2012-01-17 15:17:56,20120117,16.82045544908971,34.33812918054123,-1.3205858508225363
113,78.2643,15.5467,2012-01-17 15:17:56,20120117,17.80985077464737,34.33862387321412,-1.3189094881631978
114,78.2643,15.5467,2012-01-17 15:17:56,20120117,18.799241297780465,34.33952047246922,-1.3165342629693912
115,78.2643,15.5467,2012-01-17 15:17:56,20120117,19.788627018637232,34.34142183811233,-1.3122618859130997
116,78.2643,15.5467,2012-01-17 15:17:56,20120117,20.778007937365885,34.34183072820056,-1.310785481834422
117,78.2643,15.5467,2012-01-17 15:17:56,20120117,21.767384054114636,34.34414867613553,-1.305214648272607
118,78.2643,15.5467,2012-01-17 15:17:56,20120117,22.75675536903171,34.34385422975464,-1.3060361003844099
119,78.2643,15.5467,2012-01-17 15:17:56,20120117,23.746121882265314,34.34436359733943,-1.304660068551172
120,78.2643,15.5467,2012-01-17 15:17:56,20120117,24.735483593963647,34.34457153478415,-1.3043830456648504
121,78.2643,15.5467,2012-01-17 15:17:56,20120117,25.724840504274912,34.34498042591439,-1.3032068057910553
122,78.2643,15.5467,2012-01-17 15:17:56,20120117,26.7141926133473,34.34559027085275,-1.3008314807411014
123,78.2643,15.5467,2012-01-17 15:17:56,20120117,27.70353992132903,34.34730536130671,-1.2968593226161114
124,78.2643,15.5467,2012-01-17 15:17:56,20120117,28.69288242836825,34.34982426736093,-1.2937888024689914
125,78.2643,15.5467,2012-01-17 15:17:56,20120117,29.682220134613168,34.3508360211823,-1.2938137469225353
126,78.2643,15.5467,2012-01-17 15:17:56,20120117,30.671553040211972,34.35295462603368,-1.2934414194841115
127,78.2643,15.5467,2012-01-17 15:17:56,20120117,31.660881145312814,34.35396798566763,-1.293166543008255
128,78.2643,15.5467,2012-01-17 15:17:56,20120117,32.650204450063875,34.35548373059912,-1.2926929390604662
129,78.2643,15.5467,2012-01-17 15:17:56,20120117,33.63952295461333,34.35689899930023,-1.291119607866008
130,78.2643,15.5467,2012-01-17 15:17:56,20120117,34.62883665910933,34.35730949861231,-1.2899438363203035
131,78.2643,15.5467,2012-01-17 15:17:56,20120117,35.618145563700054,34.357820475159755,-1.2888682984124549
132,78.2643,15.5467,2012-01-17 15:17:56,20120117,36.607449668533626,34.35792954372044,-1.2888913708331289
133,78.2643,15.5467,2012-01-17 15:17:56,20120117,37.59674897375823,34.35884242900841,-1.286317539457831
134,78.2643,15.5467,2012-01-17 15:17:56,20120117,38.586043479521976,34.359152452090115,-1.2855415256713774
135,78.2643,15.5467,2012-01-17 15:17:56,20120117,39.575333185973044,34.35936199818768,-1.2853650235264866
136,78.2643,15.5467,2012-01-17 15:17:56,20120117,40.56461809325954,34.360169112327796,-1.2835907323620257
137,78.2643,15.5467,2012-01-17 15:17:56,20120117,41.55389820152962,34.360272886543015,-1.2837138968542212
138,78.2643,15.5467,2012-01-17 15:17:56,20120117,42.54317351093138,34.36218524972602,-1.278044306451074
139,78.2643,15.5467,2012-01-17 15:17:56,20120117,43.53244402161298,34.36470047631607,-1.2703773645356364
140,78.2643,15.5467,2012-01-17 15:17:56,20120117,44.52170973372254,34.36560806845878,-1.2671044550232216
141,78.2643,15.5467,2012-01-17 15:17:56,20120117,45.510970647408165,34.365711843233214,-1.2686270917922222
142,78.2643,15.5467,2012-01-17 15:17:56,20120117,46.50022676281794,34.36581561802692,-1.2691502787024562
143,78.2643,15.5467,2012-01-17 15:17:56,20120117,47.48947808010002,34.36571843841589,-1.2693731690784624
144,78.2643,15.5467,2012-01-17 15:17:56,20120117,48.47872459940249,34.365721736007224,-1.2693964293151805
145,78.2643,15.5467,2012-01-17 15:17:56,20120117,49.46796632087345,34.36542360190467,-1.27071823200043
146,78.2643,15.5467,2012-01-17 15:17:56,20120117,50.45720324466099,34.36572797730139,-1.2704424141053925
147,78.2643,15.5467,2012-01-17 15:17:56,20120117,51.44643537091322,34.366635216240795,-1.2669699944437056
148,78.2643,15.5467,2012-01-17 15:17:56,20120117,52.435662699778206,34.36714054630666,-1.2645960332008692
149,78.2643,15.5467,2012-01-17 15:17:56,20120117,53.424885231404026,34.3681482627872,-1.259924785298344
150,78.2643,15.5467,2012-01-17 15:17:56,20120117,54.41410296593878,34.370462184006136,-1.2487609625074534
151,78.2643,15.5467,2012-01-17 15:17:56,20120117,55.403315903530526,34.373278492035666,-1.2388978356832925
152,78.2643,15.5467,2012-01-17 15:17:56,20120117,56.39252404432735,34.37629575513024,-1.2271367689835466
153,78.2643,15.5467,2012-01-17 15:17:56,20120117,57.38172738847732,34.377805859239,-1.2190698152135997
154,78.2643,15.5467,2012-01-17 15:17:56,20120117,58.370925936128465,34.378210713209654,-1.21579702118782
155,78.2643,15.5467,2012-01-17 15:17:56,20120117,59.36011968742888,34.379117953835966,-1.211626192049177
156,78.2643,15.5467,2012-01-17 15:17:56,20120117,60.349308642526594,34.37962328531332,-1.2051560989329873
157,78.2643,15.5467,2012-01-17 15:17:56,20120117,61.338492801569664,34.3807314808842,-1.1956898308150423
158,78.2643,15.5467,2012-01-17 15:17:56,20120117,62.32767216470615,34.38153824461489,-1.189420694279161
159,78.2643,15.5467,2012-01-17 15:17:56,20120117,63.31684673208406,34.38274691789042,-1.1873496226374276
160,78.2643,15.5467,2012-01-17 15:17:56,20120117,64.30601650385147,34.382950817768574,-1.1872745670396554
161,78.2643,15.5467,2012-01-17 15:17:56,20120117,65.29518148015637,34.382953762943146,-1.187199023094178
162,78.2643,15.5467,2012-01-17 15:17:56,20120117,66.28434166114683,34.38335861762815,-1.1873243690519824
163,78.2643,15.5467,2012-01-17 15:17:56,20120117,67.27349704697086,34.384265859313096,-1.185252727573098
164,78.2643,15.5467,2012-01-17 15:17:56,20120117,68.26264763777645,34.38487166896848,-1.1825808573801826
165,78.2643,15.5467,2012-01-17 15:17:56,20120117,69.25179343371163,34.38507556911343,-1.1815067559834493
166,78.2643,15.5467,2012-01-17 15:17:56,20120117,70.24093443492444,34.385580901528925,-1.181032982756339
167,78.2643,15.5467,2012-01-17 15:17:56,20120117,71.23007064156286,34.386086234030486,-1.1882529386767504
168,78.2643,15.5467,2012-01-17 15:17:56,20120117,72.2192020537749,34.38639061175961,-1.2043648987972366
169,78.2643,15.5467,2012-01-17 15:17:56,20120117,73.20832867170856,34.38689594441609,-1.2128834447259804
170,78.2643,15.5467,2012-01-17 15:17:56,20120117,74.19745049551184,34.38689888992633,-1.212907778676828
171,78.2643,15.5467,2012-01-17 15:17:56,20120117,75.1865675253327,34.38690183543656,-1.2130320467551625
172,78.2643,15.5467,2012-01-17 15:17:56,20120117,76.17567976131916,34.38720262211733,-1.208960717251523
173,78.2643,15.5467,2012-01-17 15:17:56,20120117,77.1647872036192,34.38770436368938,-1.2051897350482412
174,78.2643,15.5467,2012-01-17 15:17:56,20120117,78.15388985238079,34.385794646456745,-1.199614294579619
175,78.2643,15.5467,2012-01-17 15:17:56,20120117,79.14298770775189,34.39332980936288,-1.1615924393098143
176,78.2643,15.5467,2012-01-17 15:17:56,20120117,80.13208076988047,34.39955876519276,-1.123169118281815
177,78.2643,15.5467,2012-01-17 15:17:56,20120117,81.12116903891453,34.40618963056369,-1.0837493452410454
178,78.2643,15.5467,2012-01-17 15:17:56,20120117,82.110252515002,34.41272001824372,-1.0695066613647282
179,78.2643,15.5467,2012-01-17 15:17:56,20120117,83.09933119829083,34.415733695279336,-1.0511587792161823
180,78.2643,15.5467,2012-01-17 15:17:56,20120117,84.08840508892897,34.416335913687625,-1.0505870997701205
181,78.2643,15.5467,2012-01-17 15:17:56,20120117,85.07747418706438,34.41713908694568,-1.0464195988472504
182,78.2643,15.5467,2012-01-17 15:17:56,20120117,86.06653849284505,34.417942260173554,-1.0403541175398618
183,78.257,15.5266,2012-01-27 15:11:42,20120127,0.9894772554964003,34.446351506003246,-0.5059363158668815
184,78.257,15.5266,2012-01-27 15:11:42,20120127,1.978949706046399,34.45680613325353,-0.5076913565659041
185,78.257,15.5266,2012-01-27 15:11:42,20120127,2.968417351798294,34.447868740756284,-0.5201460587210726
186,78.257,15.5266,2012-01-27 15:11:42,20120127,3.957880192900378,34.45852432491945,-0.5185525982741039
187,78.257,15.5266,2012-01-27 15:11:42,20120127,4.947338229500942,34.44848168490801,-0.5144186823857907
188,78.257,15.5266,2012-01-27 15:11:42,20120127,5.936791461748268,34.46154871658619,-0.5115942595948559
189,78.257,15.5266,2012-01-27 15:11:42,20120127,6.926239889790639,34.451506074074864,-0.5137881989290055
190,78.257,15.5266,2012-01-27 15:11:42,20120127,7.915683513776336,34.44719061053347,-0.5175014314211203
191,78.257,15.5266,2012-01-27 15:11:42,20120127,8.905122333853624,34.43945893145601,-0.5196034270613176
192,78.257,15.5266,2012-01-27 15:11:42,20120127,9.894556350170774,34.43594728012565,-0.521270143241752
193,78.257,15.5266,2012-01-27 15:11:42,20120127,10.88398556287605,34.45211638667298,-0.5195360764094841
194,78.257,15.5266,2012-01-27 15:11:42,20120127,11.873409972117715,34.459543999168915,-0.5229598949691285
195,78.257,15.5266,2012-01-27 15:11:42,20120127,12.862829578044023,34.44848387018047,-0.5196524541261403
196,78.257,15.5266,2012-01-27 15:11:42,20120127,13.85224438080322,34.46354771814776,-0.5144863832864817
197,78.257,15.5266,2012-01-27 15:11:42,20120127,14.841654380543565,34.46685577460472,-0.5119486238426079
198,78.257,15.5266,2012-01-27 15:11:42,20120127,15.83105957741329,34.443437008568345,-0.5087281147239902
199,78.257,15.5266,2012-01-27 15:11:42,20120127,16.820459971560634,34.466840417695316,-0.49434601217158386
200,78.257,15.5266,2012-01-27 15:11:42,20120127,17.80985556313384,34.473564679880525,-0.46491361019504374
201,78.257,15.5266,2012-01-27 15:11:42,20120127,18.79924635228113,34.448437824029895,-0.4583573004810028
202,78.257,15.5266,2012-01-27 15:11:42,20120127,19.788632339150737,34.47103740294164,-0.45921775487628697
203,78.257,15.5266,2012-01-27 15:11:42,20120127,20.778013523890888,34.478580118775064,-0.44453251138703015
204,78.257,15.5266,2012-01-27 15:11:42,20120127,21.76738990664978,34.46683130706859,-0.4685085349062842
205,78.257,15.5266,2012-01-27 15:11:42,20120127,22.756761487575638,34.46352253694829,-0.4385421982031694
206,78.257,15.5266,2012-01-27 15:11:42,20120127,23.746128266816687,34.466845231805955,-0.4059317402280026
207,78.257,15.5266,2012-01-27 15:11:42,20120127,24.735490244521106,34.470268404785884,-0.45861674678820114
208,78.257,15.5266,2012-01-27 15:11:42,20120127,25.724847420837108,34.468567262193986,-0.43215538415345683
209,78.257,15.5266,2012-01-27 15:11:42,20120127,26.71419979591289,34.47359806607154,-0.4010516671996062
210,78.257,15.5266,2012-01-27 15:11:42,20120127,27.70354736989665,34.47028929396219,-0.4437163284202958
211,78.257,15.5266,2012-01-27 15:11:42,20120127,28.692890142936562,34.47361199352864,-0.4172741672501669
212,78.257,15.5266,2012-01-27 15:11:42,20120127,29.682228115180816,34.47864280146548,-0.41232630756871663
213,78.257,15.5266,2012-01-27 15:11:42,20120127,30.671561286777603,34.47362756384974,-0.39318022212064796
214,78.257,15.5266,2012-01-27 15:11:42,20120127,31.66088965787509,34.47363617044228,-0.42619132354418154
215,78.257,15.5266,2012-01-27 15:11:42,20120127,32.65021322862144,34.47364477703483,-0.40490521327218754
216,78.257,15.5266,2012-01-27 15:11:42,20120127,33.63953199916483,34.476969124116025,-0.4032794684090909
217,78.257,15.5266,2012-01-27 15:11:42,20120127,34.628845969653426,34.46863813974043,-0.3644740435192866
218,78.257,15.5266,2012-01-27 15:11:42,20120127,35.61815514023537,34.4837183002799,-0.36156385051980156
219,78.257,15.5266,2012-01-27 15:11:42,20120127,36.607459511058835,34.48875076236889,-0.35012191609878196
220,78.257,15.5266,2012-01-27 15:11:42,20120127,37.59675908227197,34.48041977468208,-0.3741059906950358
221,78.257,15.5266,2012-01-27 15:11:42,20120127,38.586053854022914,34.48876798307941,-0.35018513396058454
222,78.257,15.5266,2012-01-27 15:11:42,20120127,39.57534382645981,34.49380045018535,-0.32725202075717486
223,78.257,15.5266,2012-01-27 15:11:42,20120127,40.5646289997308,34.483756031975496,-0.3515584914481989
224,78.257,15.5266,2012-01-27 15:11:42,20120127,41.55390937398401,34.48375932726701,-0.38123906301947336
225,78.257,15.5266,2012-01-27 15:11:42,20120127,42.543184949367564,34.48707836896454,-0.3316487920402339
226,78.257,15.5266,2012-01-27 15:11:42,20120127,43.53245572602961,34.501349423198576,-0.2597094575170111
227,78.257,15.5266,2012-01-27 15:11:42,20120127,44.52172170411825,34.49884079059484,-0.2859621950401767
228,78.257,15.5266,2012-01-27 15:11:42,20120127,45.5109828837816,34.473724789170696,-0.3463527177083553
229,78.257,15.5266,2012-01-27 15:11:42,20120127,46.50023926516778,34.4938235239471,-0.26102657492991743
230,78.257,15.5266,2012-01-27 15:11:42,20120127,47.48949084842491,34.49382682019877,-0.2235883645586578
231,78.257,15.5266,2012-01-27 15:11:42,20120127,48.478737633701066,34.51894942180761,-0.2726810364939537
232,78.257,15.5266,2012-01-27 15:11:42,20120127,49.467979621144366,34.50719688442916,-0.2383655643919653
233,78.257,15.5266,2012-01-27 15:11:42,20120127,50.45721681090289,34.51895567273352,-0.21079845384926565
234,78.257,15.5266,2012-01-27 15:11:42,20120127,51.446449203124764,34.493839312953035,-0.21972343779306372
235,78.257,15.5266,2012-01-27 15:11:42,20120127,52.43567679795804,34.51393771444061,-0.17387615798095427
236,78.257,15.5266,2012-01-27 15:11:42,20120127,53.424899595550805,34.51394066628475,-0.14293639508496284
237,78.257,15.5266,2012-01-27 15:11:42,20120127,54.414117596051156,34.52901520922851,-0.1255479976139171
238,78.257,15.5266,2012-01-27 15:11:42,20120127,55.40333079960716,34.52399429823212,-0.11407141854153928
239,78.257,15.5266,2012-01-27 15:11:42,20120127,56.39253920636687,34.5239972509356,-0.13458699293471868
240,78.257,15.5266,2012-01-27 15:11:42,20120127,57.38174281647838,34.529024068627976,-0.10167212834950137
241,78.257,15.5266,2012-01-27 15:11:42,20120127,58.37094163008973,34.51897929092401,-0.09816744219853703
242,78.257,15.5266,2012-01-27 15:11:42,20120127,59.36013564734899,34.52902997489428,-0.08300826112673478
243,78.257,15.5266,2012-01-27 15:11:42,20120127,60.34932486840421,34.530741042561914,-0.0939565865194014
244,78.257,15.5266,2012-01-27 15:11:42,20120127,61.338509293403426,34.503916547622715,-0.13117673681906758
245,78.257,15.5266,2012-01-27 15:11:42,20120127,62.32768892249471,34.531550767862356,-0.10834790173240219
246,78.257,15.5266,2012-01-27 15:11:42,20120127,63.31686375582609,34.53908952256073,-0.11166062431024794
247,78.257,15.5266,2012-01-27 15:11:42,20120127,64.3060337935456,34.51899700456687,-0.06940153427779569
248,78.257,15.5266,2012-01-27 15:11:42,20120127,65.29519903580126,34.51397608841442,-0.0334496761244836
249,78.257,15.5266,2012-01-27 15:11:42,20120127,66.28435948274112,34.53075876223737,-0.021236374790147002
250,78.257,15.5266,2012-01-27 15:11:42,20120127,67.27351513451319,34.54914907710192,-0.021184427043772457
251,78.257,15.5266,2012-01-27 15:11:42,20120127,68.26266599126551,34.53910429252322,-0.019178094661364945
252,78.257,15.5266,2012-01-27 15:11:42,20120127,69.25181205314604,34.53910724651572,-0.0162164373321851
253,78.257,15.5266,2012-01-27 15:11:42,20120127,70.24095332030288,34.55086605765282,-0.010808717133333853
254,78.257,15.5266,2012-01-27 15:11:42,20120127,71.23008979288394,34.55167283201144,-0.01034811688910413
255,78.257,15.5266,2012-01-27 15:11:42,20120127,72.21922147103732,34.54916385136113,-0.02585576031830868
256,78.257,15.5266,2012-01-27 15:11:42,20120127,73.20834835491092,34.56423842180387,-0.01596763412472898
257,78.257,15.5266,2012-01-27 15:11:42,20120127,74.19747044465284,34.5391220164782,-0.005904340860635272
